ID,Datetime,Count,year,month,day,Hour,Day,Weekend
9881,10-10-2013 17:00,274,2013,10,10,17,3,0
9882,10-10-2013 18:00,312,2013,10,10,18,3,0
9883,10-10-2013 19:00,278,2013,10,10,19,3,0
9884,10-10-2013 20:00,316,2013,10,10,20,3,0
9885,10-10-2013 21:00,200,2013,10,10,21,3,0
9886,10-10-2013 22:00,232,2013,10,10,22,3,0
9887,10-10-2013 23:00,220,2013,10,10,23,3,0
9888,11-10-2013 00:00,222,2013,10,11,0,4,0
9889,11-10-2013 01:00,176,2013,10,11,1,4,0
9890,11-10-2013 02:00,160,2013,10,11,2,4,0
9891,11-10-2013 03:00,94,2013,10,11,3,4,0
9892,11-10-2013 04:00,112,2013,10,11,4,4,0
9893,11-10-2013 05:00,116,2013,10,11,5,4,0
9894,11-10-2013 06:00,86,2013,10,11,6,4,0
9895,11-10-2013 07:00,80,2013,10,11,7,4,0
9896,11-10-2013 08:00,138,2013,10,11,8,4,0
9897,11-10-2013 09:00,148,2013,10,11,9,4,0
9898,11-10-2013 10:00,282,2013,10,11,10,4,0
9899,11-10-2013 11:00,294,2013,10,11,11,4,0
9900,11-10-2013 12:00,252,2013,10,11,12,4,0
9901,11-10-2013 13:00,230,2013,10,11,13,4,0
9902,11-10-2013 14:00,252,2013,10,11,14,4,0
9903,11-10-2013 15:00,252,2013,10,11,15,4,0
9904,11-10-2013 16:00,208,2013,10,11,16,4,0
9905,11-10-2013 17:00,274,2013,10,11,17,4,0
9906,11-10-2013 18:00,218,2013,10,11,18,4,0
9907,11-10-2013 19:00,202,2013,10,11,19,4,0
9908,11-10-2013 20:00,174,2013,10,11,20,4,0
9909,11-10-2013 21:00,186,2013,10,11,21,4,0
9910,11-10-2013 22:00,162,2013,10,11,22,4,0
9911,11-10-2013 23:00,232,2013,10,11,23,4,0
9912,12-10-2013 00:00,140,2013,10,12,0,5,1
9913,12-10-2013 01:00,160,2013,10,12,1,5,1
9914,12-10-2013 02:00,108,2013,10,12,2,5,1
9915,12-10-2013 03:00,64,2013,10,12,3,5,1
9916,12-10-2013 04:00,68,2013,10,12,4,5,1
9917,12-10-2013 05:00,52,2013,10,12,5,5,1
9918,12-10-2013 06:00,36,2013,10,12,6,5,1
9919,12-10-2013 07:00,64,2013,10,12,7,5,1
9920,12-10-2013 08:00,86,2013,10,12,8,5,1
9921,12-10-2013 09:00,80,2013,10,12,9,5,1
9922,12-10-2013 10:00,90,2013,10,12,10,5,1
9923,12-10-2013 11:00,118,2013,10,12,11,5,1
9924,12-10-2013 12:00,116,2013,10,12,12,5,1
9925,12-10-2013 13:00,108,2013,10,12,13,5,1
9926,12-10-2013 14:00,98,2013,10,12,14,5,1
9927,12-10-2013 15:00,112,2013,10,12,15,5,1
9928,12-10-2013 16:00,108,2013,10,12,16,5,1
9929,12-10-2013 17:00,84,2013,10,12,17,5,1
9930,12-10-2013 18:00,80,2013,10,12,18,5,1
9931,12-10-2013 19:00,126,2013,10,12,19,5,1
9932,12-10-2013 20:00,136,2013,10,12,20,5,1
9933,12-10-2013 21:00,102,2013,10,12,21,5,1
9934,12-10-2013 22:00,92,2013,10,12,22,5,1
9935,12-10-2013 23:00,102,2013,10,12,23,5,1
9936,13-10-2013 00:00,122,2013,10,13,0,6,1
9937,13-10-2013 01:00,64,2013,10,13,1,6,1
9938,13-10-2013 02:00,68,2013,10,13,2,6,1
9939,13-10-2013 03:00,160,2013,10,13,3,6,1
9940,13-10-2013 04:00,118,2013,10,13,4,6,1
9941,13-10-2013 05:00,78,2013,10,13,5,6,1
9942,13-10-2013 06:00,72,2013,10,13,6,6,1
9943,13-10-2013 07:00,82,2013,10,13,7,6,1
9944,13-10-2013 08:00,82,2013,10,13,8,6,1
9945,13-10-2013 09:00,98,2013,10,13,9,6,1
9946,13-10-2013 10:00,96,2013,10,13,10,6,1
9947,13-10-2013 11:00,100,2013,10,13,11,6,1
9948,13-10-2013 12:00,96,2013,10,13,12,6,1
9949,13-10-2013 13:00,132,2013,10,13,13,6,1
9950,13-10-2013 14:00,120,2013,10,13,14,6,1
9951,13-10-2013 15:00,100,2013,10,13,15,6,1
9952,13-10-2013 16:00,130,2013,10,13,16,6,1
9953,13-10-2013 17:00,98,2013,10,13,17,6,1
9954,13-10-2013 18:00,122,2013,10,13,18,6,1
9955,13-10-2013 19:00,160,2013,10,13,19,6,1
9956,13-10-2013 20:00,194,2013,10,13,20,6,1
9957,13-10-2013 21:00,170,2013,10,13,21,6,1
9958,13-10-2013 22:00,146,2013,10,13,22,6,1
9959,13-10-2013 23:00,90,2013,10,13,23,6,1
9960,14-10-2013 00:00,72,2013,10,14,0,0,0
9961,14-10-2013 01:00,66,2013,10,14,1,0,0
9962,14-10-2013 02:00,84,2013,10,14,2,0,0
9963,14-10-2013 03:00,56,2013,10,14,3,0,0
9964,14-10-2013 04:00,46,2013,10,14,4,0,0
9965,14-10-2013 05:00,60,2013,10,14,5,0,0
9966,14-10-2013 06:00,72,2013,10,14,6,0,0
9967,14-10-2013 07:00,66,2013,10,14,7,0,0
9968,14-10-2013 08:00,118,2013,10,14,8,0,0
9969,14-10-2013 09:00,140,2013,10,14,9,0,0
9970,14-10-2013 10:00,168,2013,10,14,10,0,0
9971,14-10-2013 11:00,150,2013,10,14,11,0,0
9972,14-10-2013 12:00,230,2013,10,14,12,0,0
9973,14-10-2013 13:00,254,2013,10,14,13,0,0
9974,14-10-2013 14:00,210,2013,10,14,14,0,0
9975,14-10-2013 15:00,258,2013,10,14,15,0,0
9976,14-10-2013 16:00,250,2013,10,14,16,0,0
9977,14-10-2013 17:00,252,2013,10,14,17,0,0
9978,14-10-2013 18:00,242,2013,10,14,18,0,0
9979,14-10-2013 19:00,124,2013,10,14,19,0,0
9980,14-10-2013 20:00,326,2013,10,14,20,0,0
9981,14-10-2013 21:00,206,2013,10,14,21,0,0
9982,14-10-2013 22:00,204,2013,10,14,22,0,0
9983,14-10-2013 23:00,178,2013,10,14,23,0,0
9984,15-10-2013 00:00,206,2013,10,15,0,1,0
9985,15-10-2013 01:00,144,2013,10,15,1,1,0
9986,15-10-2013 02:00,116,2013,10,15,2,1,0
9987,15-10-2013 03:00,100,2013,10,15,3,1,0
9988,15-10-2013 04:00,98,2013,10,15,4,1,0
9989,15-10-2013 05:00,94,2013,10,15,5,1,0
9990,15-10-2013 06:00,76,2013,10,15,6,1,0
9991,15-10-2013 07:00,104,2013,10,15,7,1,0
9992,15-10-2013 08:00,90,2013,10,15,8,1,0
9993,15-10-2013 09:00,192,2013,10,15,9,1,0
9994,15-10-2013 10:00,266,2013,10,15,10,1,0
9995,15-10-2013 11:00,354,2013,10,15,11,1,0
9996,15-10-2013 12:00,314,2013,10,15,12,1,0
9997,15-10-2013 13:00,244,2013,10,15,13,1,0
9998,15-10-2013 14:00,324,2013,10,15,14,1,0
9999,15-10-2013 15:00,314,2013,10,15,15,1,0
10000,15-10-2013 16:00,224,2013,10,15,16,1,0
10001,15-10-2013 17:00,270,2013,10,15,17,1,0
10002,15-10-2013 18:00,142,2013,10,15,18,1,0
10003,15-10-2013 19:00,168,2013,10,15,19,1,0
10004,15-10-2013 20:00,74,2013,10,15,20,1,0
10005,15-10-2013 21:00,6,2013,10,15,21,1,0
10006,15-10-2013 22:00,166,2013,10,15,22,1,0
10007,15-10-2013 23:00,200,2013,10,15,23,1,0
10008,16-10-2013 00:00,108,2013,10,16,0,2,0
10009,16-10-2013 01:00,156,2013,10,16,1,2,0
10010,16-10-2013 02:00,110,2013,10,16,2,2,0
10011,16-10-2013 03:00,88,2013,10,16,3,2,0
10012,16-10-2013 04:00,70,2013,10,16,4,2,0
10013,16-10-2013 05:00,58,2013,10,16,5,2,0
10014,16-10-2013 06:00,90,2013,10,16,6,2,0
10015,16-10-2013 07:00,90,2013,10,16,7,2,0
10016,16-10-2013 08:00,124,2013,10,16,8,2,0
10017,16-10-2013 09:00,126,2013,10,16,9,2,0
10018,16-10-2013 10:00,154,2013,10,16,10,2,0
10019,16-10-2013 11:00,196,2013,10,16,11,2,0
10020,16-10-2013 12:00,202,2013,10,16,12,2,0
10021,16-10-2013 13:00,244,2013,10,16,13,2,0
10022,16-10-2013 14:00,220,2013,10,16,14,2,0
10023,16-10-2013 15:00,172,2013,10,16,15,2,0
10024,16-10-2013 16:00,236,2013,10,16,16,2,0
10025,16-10-2013 17:00,350,2013,10,16,17,2,0
10026,16-10-2013 18:00,314,2013,10,16,18,2,0
10027,16-10-2013 19:00,266,2013,10,16,19,2,0
10028,16-10-2013 20:00,260,2013,10,16,20,2,0
10029,16-10-2013 21:00,190,2013,10,16,21,2,0
10030,16-10-2013 22:00,252,2013,10,16,22,2,0
10031,16-10-2013 23:00,178,2013,10,16,23,2,0
10032,17-10-2013 00:00,162,2013,10,17,0,3,0
10033,17-10-2013 01:00,132,2013,10,17,1,3,0
10034,17-10-2013 02:00,106,2013,10,17,2,3,0
10035,17-10-2013 03:00,124,2013,10,17,3,3,0
10036,17-10-2013 04:00,98,2013,10,17,4,3,0
10037,17-10-2013 05:00,74,2013,10,17,5,3,0
10038,17-10-2013 06:00,72,2013,10,17,6,3,0
10039,17-10-2013 07:00,96,2013,10,17,7,3,0
10040,17-10-2013 08:00,120,2013,10,17,8,3,0
10041,17-10-2013 09:00,146,2013,10,17,9,3,0
10042,17-10-2013 10:00,188,2013,10,17,10,3,0
10043,17-10-2013 11:00,276,2013,10,17,11,3,0
10044,17-10-2013 12:00,232,2013,10,17,12,3,0
10045,17-10-2013 13:00,260,2013,10,17,13,3,0
10046,17-10-2013 14:00,280,2013,10,17,14,3,0
10047,17-10-2013 15:00,190,2013,10,17,15,3,0
10048,17-10-2013 16:00,212,2013,10,17,16,3,0
10049,17-10-2013 17:00,244,2013,10,17,17,3,0
10050,17-10-2013 18:00,222,2013,10,17,18,3,0
10051,17-10-2013 19:00,320,2013,10,17,19,3,0
10052,17-10-2013 20:00,232,2013,10,17,20,3,0
10053,17-10-2013 21:00,206,2013,10,17,21,3,0
10054,17-10-2013 22:00,214,2013,10,17,22,3,0
10055,17-10-2013 23:00,226,2013,10,17,23,3,0
10056,18-10-2013 00:00,228,2013,10,18,0,4,0
10057,18-10-2013 01:00,142,2013,10,18,1,4,0
10058,18-10-2013 02:00,118,2013,10,18,2,4,0
10059,18-10-2013 03:00,110,2013,10,18,3,4,0
10060,18-10-2013 04:00,98,2013,10,18,4,4,0
10061,18-10-2013 05:00,66,2013,10,18,5,4,0
10062,18-10-2013 06:00,88,2013,10,18,6,4,0
10063,18-10-2013 07:00,78,2013,10,18,7,4,0
10064,18-10-2013 08:00,124,2013,10,18,8,4,0
10065,18-10-2013 09:00,134,2013,10,18,9,4,0
10066,18-10-2013 10:00,162,2013,10,18,10,4,0
10067,18-10-2013 11:00,200,2013,10,18,11,4,0
10068,18-10-2013 12:00,162,2013,10,18,12,4,0
10069,18-10-2013 13:00,184,2013,10,18,13,4,0
10070,18-10-2013 14:00,216,2013,10,18,14,4,0
10071,18-10-2013 15:00,188,2013,10,18,15,4,0
10072,18-10-2013 16:00,192,2013,10,18,16,4,0
10073,18-10-2013 17:00,190,2013,10,18,17,4,0
10074,18-10-2013 18:00,196,2013,10,18,18,4,0
10075,18-10-2013 19:00,222,2013,10,18,19,4,0
10076,18-10-2013 20:00,180,2013,10,18,20,4,0
10077,18-10-2013 21:00,186,2013,10,18,21,4,0
10078,18-10-2013 22:00,146,2013,10,18,22,4,0
10079,18-10-2013 23:00,154,2013,10,18,23,4,0
10080,19-10-2013 00:00,138,2013,10,19,0,5,1
10081,19-10-2013 01:00,98,2013,10,19,1,5,1
10082,19-10-2013 02:00,76,2013,10,19,2,5,1
10083,19-10-2013 03:00,74,2013,10,19,3,5,1
10084,19-10-2013 04:00,56,2013,10,19,4,5,1
10085,19-10-2013 05:00,60,2013,10,19,5,5,1
10086,19-10-2013 06:00,40,2013,10,19,6,5,1
10087,19-10-2013 07:00,58,2013,10,19,7,5,1
10088,19-10-2013 08:00,70,2013,10,19,8,5,1
10089,19-10-2013 09:00,96,2013,10,19,9,5,1
10090,19-10-2013 10:00,76,2013,10,19,10,5,1
10091,19-10-2013 11:00,112,2013,10,19,11,5,1
10092,19-10-2013 12:00,82,2013,10,19,12,5,1
10093,19-10-2013 13:00,90,2013,10,19,13,5,1
10094,19-10-2013 14:00,66,2013,10,19,14,5,1
10095,19-10-2013 15:00,76,2013,10,19,15,5,1
10096,19-10-2013 16:00,60,2013,10,19,16,5,1
10097,19-10-2013 17:00,84,2013,10,19,17,5,1
10098,19-10-2013 18:00,82,2013,10,19,18,5,1
10099,19-10-2013 19:00,98,2013,10,19,19,5,1
10100,19-10-2013 20:00,96,2013,10,19,20,5,1
10101,19-10-2013 21:00,132,2013,10,19,21,5,1
10102,19-10-2013 22:00,120,2013,10,19,22,5,1
10103,19-10-2013 23:00,94,2013,10,19,23,5,1
10104,20-10-2013 00:00,82,2013,10,20,0,6,1
10105,20-10-2013 01:00,56,2013,10,20,1,6,1
10106,20-10-2013 02:00,58,2013,10,20,2,6,1
10107,20-10-2013 03:00,28,2013,10,20,3,6,1
10108,20-10-2013 04:00,34,2013,10,20,4,6,1
10109,20-10-2013 05:00,54,2013,10,20,5,6,1
10110,20-10-2013 06:00,48,2013,10,20,6,6,1
10111,20-10-2013 07:00,34,2013,10,20,7,6,1
10112,20-10-2013 08:00,48,2013,10,20,8,6,1
10113,20-10-2013 09:00,66,2013,10,20,9,6,1
10114,20-10-2013 10:00,50,2013,10,20,10,6,1
10115,20-10-2013 11:00,74,2013,10,20,11,6,1
10116,20-10-2013 12:00,76,2013,10,20,12,6,1
10117,20-10-2013 13:00,64,2013,10,20,13,6,1
10118,20-10-2013 14:00,86,2013,10,20,14,6,1
10119,20-10-2013 15:00,80,2013,10,20,15,6,1
10120,20-10-2013 16:00,78,2013,10,20,16,6,1
10121,20-10-2013 17:00,74,2013,10,20,17,6,1
10122,20-10-2013 18:00,102,2013,10,20,18,6,1
10123,20-10-2013 19:00,88,2013,10,20,19,6,1
10124,20-10-2013 20:00,124,2013,10,20,20,6,1
10125,20-10-2013 21:00,124,2013,10,20,21,6,1
10126,20-10-2013 22:00,80,2013,10,20,22,6,1
10127,20-10-2013 23:00,96,2013,10,20,23,6,1
10128,21-10-2013 00:00,84,2013,10,21,0,0,0
10129,21-10-2013 01:00,92,2013,10,21,1,0,0
10130,21-10-2013 02:00,54,2013,10,21,2,0,0
10131,21-10-2013 03:00,42,2013,10,21,3,0,0
10132,21-10-2013 04:00,42,2013,10,21,4,0,0
10133,21-10-2013 05:00,62,2013,10,21,5,0,0
10134,21-10-2013 06:00,58,2013,10,21,6,0,0
10135,21-10-2013 07:00,70,2013,10,21,7,0,0
10136,21-10-2013 08:00,88,2013,10,21,8,0,0
10137,21-10-2013 09:00,118,2013,10,21,9,0,0
10138,21-10-2013 10:00,172,2013,10,21,10,0,0
10139,21-10-2013 11:00,242,2013,10,21,11,0,0
10140,21-10-2013 12:00,254,2013,10,21,12,0,0
10141,21-10-2013 13:00,278,2013,10,21,13,0,0
10142,21-10-2013 14:00,206,2013,10,21,14,0,0
10143,21-10-2013 15:00,224,2013,10,21,15,0,0
10144,21-10-2013 16:00,200,2013,10,21,16,0,0
10145,21-10-2013 17:00,228,2013,10,21,17,0,0
10146,21-10-2013 18:00,236,2013,10,21,18,0,0
10147,21-10-2013 19:00,246,2013,10,21,19,0,0
10148,21-10-2013 20:00,232,2013,10,21,20,0,0
10149,21-10-2013 21:00,178,2013,10,21,21,0,0
10150,21-10-2013 22:00,174,2013,10,21,22,0,0
10151,21-10-2013 23:00,178,2013,10,21,23,0,0
10152,22-10-2013 00:00,186,2013,10,22,0,1,0
10153,22-10-2013 01:00,142,2013,10,22,1,1,0
10154,22-10-2013 02:00,132,2013,10,22,2,1,0
10155,22-10-2013 03:00,80,2013,10,22,3,1,0
10156,22-10-2013 04:00,68,2013,10,22,4,1,0
10157,22-10-2013 05:00,38,2013,10,22,5,1,0
10158,22-10-2013 06:00,62,2013,10,22,6,1,0
10159,22-10-2013 07:00,50,2013,10,22,7,1,0
10160,22-10-2013 08:00,96,2013,10,22,8,1,0
10161,22-10-2013 09:00,114,2013,10,22,9,1,0
10162,22-10-2013 10:00,100,2013,10,22,10,1,0
10163,22-10-2013 11:00,212,2013,10,22,11,1,0
10164,22-10-2013 12:00,194,2013,10,22,12,1,0
10165,22-10-2013 13:00,166,2013,10,22,13,1,0
10166,22-10-2013 14:00,172,2013,10,22,14,1,0
10167,22-10-2013 15:00,170,2013,10,22,15,1,0
10168,22-10-2013 16:00,170,2013,10,22,16,1,0
10169,22-10-2013 17:00,410,2013,10,22,17,1,0
10170,22-10-2013 18:00,346,2013,10,22,18,1,0
10171,22-10-2013 19:00,316,2013,10,22,19,1,0
10172,22-10-2013 20:00,276,2013,10,22,20,1,0
10173,22-10-2013 21:00,258,2013,10,22,21,1,0
10174,22-10-2013 22:00,232,2013,10,22,22,1,0
10175,22-10-2013 23:00,238,2013,10,22,23,1,0
10176,23-10-2013 00:00,186,2013,10,23,0,2,0
10177,23-10-2013 01:00,134,2013,10,23,1,2,0
10178,23-10-2013 02:00,122,2013,10,23,2,2,0
10179,23-10-2013 03:00,106,2013,10,23,3,2,0
10180,23-10-2013 04:00,86,2013,10,23,4,2,0
10181,23-10-2013 05:00,72,2013,10,23,5,2,0
10182,23-10-2013 06:00,82,2013,10,23,6,2,0
10183,23-10-2013 07:00,72,2013,10,23,7,2,0
10184,23-10-2013 08:00,104,2013,10,23,8,2,0
10185,23-10-2013 09:00,120,2013,10,23,9,2,0
10186,23-10-2013 10:00,168,2013,10,23,10,2,0
10187,23-10-2013 11:00,198,2013,10,23,11,2,0
10188,23-10-2013 12:00,178,2013,10,23,12,2,0
10189,23-10-2013 13:00,224,2013,10,23,13,2,0
10190,23-10-2013 14:00,236,2013,10,23,14,2,0
10191,23-10-2013 15:00,200,2013,10,23,15,2,0
10192,23-10-2013 16:00,236,2013,10,23,16,2,0
10193,23-10-2013 17:00,204,2013,10,23,17,2,0
10194,23-10-2013 18:00,280,2013,10,23,18,2,0
10195,23-10-2013 19:00,218,2013,10,23,19,2,0
10196,23-10-2013 20:00,174,2013,10,23,20,2,0
10197,23-10-2013 21:00,196,2013,10,23,21,2,0
10198,23-10-2013 22:00,212,2013,10,23,22,2,0
10199,23-10-2013 23:00,180,2013,10,23,23,2,0
10200,24-10-2013 00:00,146,2013,10,24,0,3,0
10201,24-10-2013 01:00,108,2013,10,24,1,3,0
10202,24-10-2013 02:00,110,2013,10,24,2,3,0
10203,24-10-2013 03:00,72,2013,10,24,3,3,0
10204,24-10-2013 04:00,72,2013,10,24,4,3,0
10205,24-10-2013 05:00,54,2013,10,24,5,3,0
10206,24-10-2013 06:00,64,2013,10,24,6,3,0
10207,24-10-2013 07:00,76,2013,10,24,7,3,0
10208,24-10-2013 08:00,110,2013,10,24,8,3,0
10209,24-10-2013 09:00,112,2013,10,24,9,3,0
10210,24-10-2013 10:00,158,2013,10,24,10,3,0
10211,24-10-2013 11:00,210,2013,10,24,11,3,0
10212,24-10-2013 12:00,230,2013,10,24,12,3,0
10213,24-10-2013 13:00,168,2013,10,24,13,3,0
10214,24-10-2013 14:00,180,2013,10,24,14,3,0
10215,24-10-2013 15:00,176,2013,10,24,15,3,0
10216,24-10-2013 16:00,160,2013,10,24,16,3,0
10217,24-10-2013 17:00,172,2013,10,24,17,3,0
10218,24-10-2013 18:00,212,2013,10,24,18,3,0
10219,24-10-2013 19:00,234,2013,10,24,19,3,0
10220,24-10-2013 20:00,192,2013,10,24,20,3,0
10221,24-10-2013 21:00,148,2013,10,24,21,3,0
10222,24-10-2013 22:00,172,2013,10,24,22,3,0
10223,24-10-2013 23:00,168,2013,10,24,23,3,0
10224,25-10-2013 00:00,168,2013,10,25,0,4,0
10225,25-10-2013 01:00,106,2013,10,25,1,4,0
10226,25-10-2013 02:00,72,2013,10,25,2,4,0
10227,25-10-2013 03:00,74,2013,10,25,3,4,0
10228,25-10-2013 04:00,52,2013,10,25,4,4,0
10229,25-10-2013 05:00,62,2013,10,25,5,4,0
10230,25-10-2013 06:00,56,2013,10,25,6,4,0
10231,25-10-2013 07:00,72,2013,10,25,7,4,0
10232,25-10-2013 08:00,66,2013,10,25,8,4,0
10233,25-10-2013 09:00,98,2013,10,25,9,4,0
10234,25-10-2013 10:00,156,2013,10,25,10,4,0
10235,25-10-2013 11:00,166,2013,10,25,11,4,0
10236,25-10-2013 12:00,184,2013,10,25,12,4,0
10237,25-10-2013 13:00,146,2013,10,25,13,4,0
10238,25-10-2013 14:00,142,2013,10,25,14,4,0
10239,25-10-2013 15:00,166,2013,10,25,15,4,0
10240,25-10-2013 16:00,162,2013,10,25,16,4,0
10241,25-10-2013 17:00,138,2013,10,25,17,4,0
10242,25-10-2013 18:00,126,2013,10,25,18,4,0
10243,25-10-2013 19:00,168,2013,10,25,19,4,0
10244,25-10-2013 20:00,156,2013,10,25,20,4,0
10245,25-10-2013 21:00,126,2013,10,25,21,4,0
10246,25-10-2013 22:00,112,2013,10,25,22,4,0
10247,25-10-2013 23:00,148,2013,10,25,23,4,0
10248,26-10-2013 00:00,116,2013,10,26,0,5,1
10249,26-10-2013 01:00,104,2013,10,26,1,5,1
10250,26-10-2013 02:00,74,2013,10,26,2,5,1
10251,26-10-2013 03:00,60,2013,10,26,3,5,1
10252,26-10-2013 04:00,30,2013,10,26,4,5,1
10253,26-10-2013 05:00,36,2013,10,26,5,5,1
10254,26-10-2013 06:00,32,2013,10,26,6,5,1
10255,26-10-2013 07:00,30,2013,10,26,7,5,1
10256,26-10-2013 08:00,38,2013,10,26,8,5,1
10257,26-10-2013 09:00,64,2013,10,26,9,5,1
10258,26-10-2013 10:00,60,2013,10,26,10,5,1
10259,26-10-2013 11:00,68,2013,10,26,11,5,1
10260,26-10-2013 12:00,92,2013,10,26,12,5,1
10261,26-10-2013 13:00,72,2013,10,26,13,5,1
10262,26-10-2013 14:00,86,2013,10,26,14,5,1
10263,26-10-2013 15:00,76,2013,10,26,15,5,1
10264,26-10-2013 16:00,72,2013,10,26,16,5,1
10265,26-10-2013 17:00,84,2013,10,26,17,5,1
10266,26-10-2013 18:00,134,2013,10,26,18,5,1
10267,26-10-2013 19:00,122,2013,10,26,19,5,1
10268,26-10-2013 20:00,144,2013,10,26,20,5,1
10269,26-10-2013 21:00,146,2013,10,26,21,5,1
10270,26-10-2013 22:00,106,2013,10,26,22,5,1
10271,26-10-2013 23:00,138,2013,10,26,23,5,1
10272,27-10-2013 00:00,118,2013,10,27,0,6,1
10273,27-10-2013 01:00,86,2013,10,27,1,6,1
10274,27-10-2013 02:00,68,2013,10,27,2,6,1
10275,27-10-2013 03:00,50,2013,10,27,3,6,1
10276,27-10-2013 04:00,50,2013,10,27,4,6,1
10277,27-10-2013 05:00,40,2013,10,27,5,6,1
10278,27-10-2013 06:00,44,2013,10,27,6,6,1
10279,27-10-2013 07:00,64,2013,10,27,7,6,1
10280,27-10-2013 08:00,52,2013,10,27,8,6,1
10281,27-10-2013 09:00,68,2013,10,27,9,6,1
10282,27-10-2013 10:00,90,2013,10,27,10,6,1
10283,27-10-2013 11:00,80,2013,10,27,11,6,1
10284,27-10-2013 12:00,88,2013,10,27,12,6,1
10285,27-10-2013 13:00,82,2013,10,27,13,6,1
10286,27-10-2013 14:00,76,2013,10,27,14,6,1
10287,27-10-2013 15:00,78,2013,10,27,15,6,1
10288,27-10-2013 16:00,96,2013,10,27,16,6,1
10289,27-10-2013 17:00,136,2013,10,27,17,6,1
10290,27-10-2013 18:00,138,2013,10,27,18,6,1
10291,27-10-2013 19:00,102,2013,10,27,19,6,1
10292,27-10-2013 20:00,106,2013,10,27,20,6,1
10293,27-10-2013 21:00,120,2013,10,27,21,6,1
10294,27-10-2013 22:00,128,2013,10,27,22,6,1
10295,27-10-2013 23:00,122,2013,10,27,23,6,1
10296,28-10-2013 00:00,92,2013,10,28,0,0,0
10297,28-10-2013 01:00,64,2013,10,28,1,0,0
10298,28-10-2013 02:00,72,2013,10,28,2,0,0
10299,28-10-2013 03:00,52,2013,10,28,3,0,0
10300,28-10-2013 04:00,48,2013,10,28,4,0,0
10301,28-10-2013 05:00,54,2013,10,28,5,0,0
10302,28-10-2013 06:00,78,2013,10,28,6,0,0
10303,28-10-2013 07:00,56,2013,10,28,7,0,0
10304,28-10-2013 08:00,82,2013,10,28,8,0,0
10305,28-10-2013 09:00,104,2013,10,28,9,0,0
10306,28-10-2013 10:00,178,2013,10,28,10,0,0
10307,28-10-2013 11:00,196,2013,10,28,11,0,0
10308,28-10-2013 12:00,236,2013,10,28,12,0,0
10309,28-10-2013 13:00,202,2013,10,28,13,0,0
10310,28-10-2013 14:00,148,2013,10,28,14,0,0
10311,28-10-2013 15:00,182,2013,10,28,15,0,0
10312,28-10-2013 16:00,208,2013,10,28,16,0,0
10313,28-10-2013 17:00,216,2013,10,28,17,0,0
10314,28-10-2013 18:00,250,2013,10,28,18,0,0
10315,28-10-2013 19:00,222,2013,10,28,19,0,0
10316,28-10-2013 20:00,200,2013,10,28,20,0,0
10317,28-10-2013 21:00,184,2013,10,28,21,0,0
10318,28-10-2013 22:00,222,2013,10,28,22,0,0
10319,28-10-2013 23:00,190,2013,10,28,23,0,0
10320,29-10-2013 00:00,152,2013,10,29,0,1,0
10321,29-10-2013 01:00,120,2013,10,29,1,1,0
10322,29-10-2013 02:00,100,2013,10,29,2,1,0
10323,29-10-2013 03:00,78,2013,10,29,3,1,0
10324,29-10-2013 04:00,66,2013,10,29,4,1,0
10325,29-10-2013 05:00,58,2013,10,29,5,1,0
10326,29-10-2013 06:00,84,2013,10,29,6,1,0
10327,29-10-2013 07:00,80,2013,10,29,7,1,0
10328,29-10-2013 08:00,66,2013,10,29,8,1,0
10329,29-10-2013 09:00,154,2013,10,29,9,1,0
10330,29-10-2013 10:00,208,2013,10,29,10,1,0
10331,29-10-2013 11:00,228,2013,10,29,11,1,0
10332,29-10-2013 12:00,256,2013,10,29,12,1,0
10333,29-10-2013 13:00,224,2013,10,29,13,1,0
10334,29-10-2013 14:00,276,2013,10,29,14,1,0
10335,29-10-2013 15:00,246,2013,10,29,15,1,0
10336,29-10-2013 16:00,230,2013,10,29,16,1,0
10337,29-10-2013 17:00,218,2013,10,29,17,1,0
10338,29-10-2013 18:00,190,2013,10,29,18,1,0
10339,29-10-2013 19:00,204,2013,10,29,19,1,0
10340,29-10-2013 20:00,222,2013,10,29,20,1,0
10341,29-10-2013 21:00,196,2013,10,29,21,1,0
10342,29-10-2013 22:00,212,2013,10,29,22,1,0
10343,29-10-2013 23:00,162,2013,10,29,23,1,0
10344,30-10-2013 00:00,170,2013,10,30,0,2,0
10345,30-10-2013 01:00,98,2013,10,30,1,2,0
10346,30-10-2013 02:00,90,2013,10,30,2,2,0
10347,30-10-2013 03:00,70,2013,10,30,3,2,0
10348,30-10-2013 04:00,64,2013,10,30,4,2,0
10349,30-10-2013 05:00,42,2013,10,30,5,2,0
10350,30-10-2013 06:00,56,2013,10,30,6,2,0
10351,30-10-2013 07:00,92,2013,10,30,7,2,0
10352,30-10-2013 08:00,96,2013,10,30,8,2,0
10353,30-10-2013 09:00,120,2013,10,30,9,2,0
10354,30-10-2013 10:00,186,2013,10,30,10,2,0
10355,30-10-2013 11:00,254,2013,10,30,11,2,0
10356,30-10-2013 12:00,286,2013,10,30,12,2,0
10357,30-10-2013 13:00,204,2013,10,30,13,2,0
10358,30-10-2013 14:00,204,2013,10,30,14,2,0
10359,30-10-2013 15:00,218,2013,10,30,15,2,0
10360,30-10-2013 16:00,202,2013,10,30,16,2,0
10361,30-10-2013 17:00,190,2013,10,30,17,2,0
